row_index,country,gold,initial,final,cluster
797,venezuela,yes,yes,yes,2
798,venezuela,yes,yes,yes,1
799,venezuela,yes,yes,yes,2
800,venezuela,yes,yes,yes,1
801,venezuela,yes,yes,yes,2
802,venezuela,yes,yes,yes,2
803,venezuela,yes,yes,yes,2
804,venezuela,yes,yes,yes,0
805,venezuela,yes,yes,yes,3
806,venezuela,yes,yes,yes,0
807,venezuela,yes,yes,yes,0
808,venezuela,yes,yes,yes,1
809,saudi_arabia,yes,yes,yes,3
810,saudi_arabia,yes,yes,yes,3
811,saudi_arabia,yes,yes,yes,2
812,saudi_arabia,yes,yes,yes,2
813,saudi_arabia,yes,yes,yes,3
814,saudi_arabia,yes,yes,yes,3
815,saudi_arabia,yes,yes,yes,3
816,saudi_arabia,yes,yes,yes,2
817,saudi_arabia,yes,yes,yes,2
818,saudi_arabia,yes,yes,yes,3
819,saudi_arabia,yes,yes,yes,3
820,saudi_arabia,yes,yes,yes,2
821,saudi_arabia,yes,yes,yes,1
822,saudi_arabia,yes,yes,yes,2
823,saudi_arabia,yes,yes,neutral,1
824,israel,yes,yes,yes,3
825,israel,yes,yes,yes,2
826,israel,yes,yes,yes,2
827,israel,yes,yes,yes,0
828,israel,yes,yes,yes,2
829,israel,yes,yes,yes,2
830,israel,yes,yes,yes,3
831,israel,yes,yes,yes,3
832,israel,yes,yes,yes,1
833,israel,yes,yes,yes,2
834,israel,yes,yes,yes,2
835,israel,yes,yes,yes,2
836,israel,yes,yes,yes,1
837,hungary,yes,yes,yes,1
838,hungary,yes,yes,yes,1
839,hungary,no,no,no,1
840,hungary,yes,yes,yes,2
841,hungary,yes,yes,yes,2
842,hungary,yes,yes,yes,1
843,hungary,yes,yes,yes,3
844,hungary,yes,yes,yes,2
845,hungary,yes,yes,yes,3
846,hungary,yes,yes,yes,1
847,hungary,yes,yes,yes,3
848,hungary,yes,yes,yes,2
849,samoa,yes,no,no,3
850,samoa,yes,no,no,3
851,samoa,yes,yes,yes,3
852,samoa,yes,yes,yes,3
853,samoa,yes,yes,yes,3
854,samoa,yes,yes,yes,0
855,samoa,yes,yes,yes,0
856,samoa,yes,yes,yes,1
857,samoa,yes,yes,yes,3
858,samoa,yes,yes,yes,0
859,samoa,yes,yes,yes,0
860,samoa,yes,yes,yes,3
861,türkiye,yes,yes,yes,1
862,türkiye,yes,yes,yes,2
863,türkiye,yes,yes,yes,1
864,türkiye,yes,yes,yes,1
865,türkiye,yes,yes,yes,3
866,türkiye,yes,yes,yes,3
867,türkiye,yes,yes,yes,2
868,türkiye,yes,yes,yes,1
869,türkiye,yes,yes,yes,3
870,türkiye,yes,yes,yes,2
871,türkiye,yes,yes,yes,2
872,türkiye,yes,yes,yes,1
873,united_states_of_america,yes,yes,yes,3
874,united_states_of_america,yes,yes,yes,3
875,united_states_of_america,no,no,no,2
876,united_states_of_america,yes,yes,yes,2
877,united_states_of_america,yes,yes,yes,2
878,united_states_of_america,yes,yes,yes,2
879,united_states_of_america,yes,yes,yes,0
880,united_states_of_america,yes,yes,yes,3
881,united_states_of_america,yes,yes,yes,3
882,united_states_of_america,yes,yes,yes,1
883,united_states_of_america,yes,yes,yes,2
884,united_states_of_america,yes,yes,yes,1
885,united_states_of_america,yes,yes,yes,3
886,united_states_of_america,yes,yes,yes,3
887,united_states_of_america,yes,yes,yes,2
888,cambodia,yes,yes,yes,2
889,cambodia,yes,yes,yes,2
890,cambodia,yes,yes,yes,2
891,cambodia,yes,yes,yes,3
892,cambodia,yes,yes,yes,3
893,cambodia,yes,yes,yes,3
894,cambodia,yes,yes,yes,2
895,cambodia,yes,yes,yes,1
896,cambodia,yes,yes,yes,3
897,cambodia,yes,yes,yes,2
898,cambodia,yes,yes,yes,3
899,cambodia,yes,yes,yes,0
900,south_sudan,yes,invalid,yes,1
901,south_sudan,yes,yes,yes,2
902,south_sudan,yes,yes,yes,2
903,south_sudan,yes,yes,yes,3
904,south_sudan,yes,yes,yes,0
905,south_sudan,yes,yes,yes,2
906,south_sudan,yes,no,no,2
907,south_sudan,yes,yes,yes,2
908,south_sudan,yes,yes,yes,2
909,egypt,no,no,no,3
910,egypt,no,neutral,no,3
911,egypt,no,no,no,2
912,egypt,no,no,no,0
913,egypt,no,no,no,2
914,egypt,no,no,no,2
915,egypt,no,no,no,2
916,egypt,no,no,no,2
917,egypt,no,no,no,3
918,egypt,no,no,no,3
919,egypt,no,no,no,3
920,egypt,no,no,no,3
921,lebanon,no,no,no,3
922,lebanon,no,no,no,2
923,lebanon,no,yes,neutral,1
924,lebanon,no,no,no,1
925,lebanon,no,no,no,3
926,lebanon,no,no,no,3
927,lebanon,no,no,no,2
928,lebanon,no,no,no,2
929,lebanon,no,no,no,3
930,zimbabwe,no,no,no,3
931,zimbabwe,no,no,no,3
932,zimbabwe,no,no,no,1
933,zimbabwe,no,no,no,2
934,zimbabwe,no,no,no,2
935,zimbabwe,no,no,no,0
936,zimbabwe,no,no,no,2
937,zimbabwe,no,no,no,2
938,zimbabwe,no,no,no,1
939,zimbabwe,no,no,no,3
940,zimbabwe,no,no,no,2
941,zimbabwe,no,no,no,3
942,philippines,no,yes,yes,1
943,philippines,no,no,no,2
944,philippines,no,neutral,no,0
945,philippines,no,no,no,3
946,philippines,no,no,no,3
947,philippines,no,yes,neutral,1
948,philippines,no,no,no,1
949,philippines,no,no,no,3
950,philippines,no,no,no,2
951,philippines,no,no,no,3
952,philippines,no,no,no,3
953,philippines,no,yes,yes,1
954,sudan,no,no,no,1
955,sudan,no,no,no,2
956,sudan,no,no,no,2
957,sudan,no,no,no,2
958,sudan,no,no,no,0
959,sudan,no,no,no,3
960,sudan,no,no,no,3
961,sudan,no,no,no,3
962,sudan,no,no,no,1
963,sudan,no,no,no,3
964,sudan,no,no,no,3
965,sudan,no,no,no,2
966,sudan,no,yes,no,3
967,sudan,no,no,no,3
968,sudan,no,yes,no,3
969,spain,no,no,no,2
970,spain,no,no,no,2
971,spain,no,no,no,0
972,spain,no,no,no,2
973,spain,no,no,no,2
974,spain,no,no,no,2
975,spain,no,no,no,0
976,spain,no,no,no,0
977,spain,no,no,no,3
978,spain,no,yes,no,3
979,spain,no,yes,neutral,3
980,spain,no,yes,yes,3
981,tonga,no,yes,yes,1
982,tonga,no,no,no,1
983,tonga,yes,yes,yes,3
984,tonga,no,no,no,0
985,tonga,no,no,no,3
986,tonga,no,neutral,neutral,0
987,tonga,no,no,no,3
988,tonga,no,no,no,0
989,tonga,no,no,no,2
990,tonga,no,no,no,2
991,tonga,no,no,no,2
992,tonga,yes,yes,yes,0
993,hong_kong,no,no,no,3
994,hong_kong,no,no,no,3
995,hong_kong,no,no,no,2
996,hong_kong,no,no,no,0
997,hong_kong,no,no,no,2
998,hong_kong,no,no,no,2
999,hong_kong,no,no,no,0
1000,hong_kong,yes,yes,yes,0
1001,hong_kong,no,no,no,3
1002,hong_kong,no,no,no,2
1003,hong_kong,no,no,no,3
1004,hong_kong,no,no,no,3
1005,colombia,no,no,no,0
1006,colombia,no,no,no,1
1007,colombia,no,no,no,1
1008,colombia,no,no,no,3
1009,colombia,no,neutral,neutral,3
1010,colombia,no,no,no,2
1011,colombia,no,no,no,2
1012,colombia,no,yes,no,1
1013,colombia,no,no,no,2
1014,vietnam,no,no,no,3
1015,vietnam,no,no,no,2
1016,vietnam,no,no,no,0
1017,vietnam,no,no,no,3
1018,vietnam,no,no,no,3
1019,vietnam,no,no,no,3
1020,vietnam,no,no,no,2
1021,vietnam,no,no,no,3
1022,vietnam,no,no,no,2
1023,vietnam,no,no,no,0
1024,vietnam,no,no,no,3
1025,vietnam,yes,yes,yes,3
1026,north_macedonia,no,yes,yes,1
1027,north_macedonia,no,no,no,1
1028,north_macedonia,no,no,no,1
1029,north_macedonia,no,yes,no,1
1030,north_macedonia,no,no,no,2
1031,north_macedonia,no,no,no,2
1032,north_macedonia,no,no,no,1
1033,north_macedonia,no,yes,neutral,3
1034,north_macedonia,no,neutral,no,0
1035,north_macedonia,no,no,no,1
1036,north_macedonia,no,no,no,3
1037,north_macedonia,no,no,no,1
1038,italy,no,no,no,1
1039,italy,no,no,no,3
1040,italy,no,no,no,2
1041,italy,no,no,no,2
1042,italy,no,no,no,0
1043,italy,no,no,no,2
1044,italy,no,no,no,2
1045,italy,no,no,no,0
1046,italy,no,no,no,2
1047,italy,no,no,no,3
1048,italy,no,no,no,0
1049,canada,no,no,no,2
1050,canada,no,no,no,2
1051,canada,no,no,no,3
1052,canada,no,neutral,neutral,3
1053,canada,no,no,no,3
1054,canada,no,no,no,2
1055,canada,no,no,no,3
1056,canada,no,no,no,2
1057,canada,no,no,no,3
1058,canada,no,no,no,3
1059,canada,no,no,no,3
1060,canada,no,no,no,3
1061,iraq,no,no,no,2
1062,iraq,no,yes,neutral,0
1063,iraq,no,no,no,3
1064,iraq,no,yes,neutral,3
1065,iraq,no,no,no,2
1066,iraq,no,no,no,3
1067,iraq,no,no,no,1
1068,iraq,no,no,no,1
1069,iraq,no,no,no,3
1070,iraq,no,no,no,1
1071,iraq,no,no,no,3
1072,iraq,no,no,no,1
1073,united_kingdom,no,no,no,2
1074,united_kingdom,no,no,no,2
1075,united_kingdom,no,no,no,3
1076,united_kingdom,no,no,no,3
1077,united_kingdom,no,no,no,3
1078,united_kingdom,no,no,no,1
1079,united_kingdom,no,yes,neutral,1
1080,united_kingdom,no,yes,yes,3
1081,united_kingdom,yes,yes,yes,0
1082,singapore,no,no,no,3
1083,singapore,no,no,no,2
1084,singapore,no,no,no,2
1085,singapore,no,no,no,2
1086,singapore,no,no,no,2
1087,singapore,no,no,no,1
1088,singapore,no,no,no,3
1089,singapore,no,yes,neutral,3
1090,singapore,no,no,no,3
1091,singapore,no,no,no,3
1092,singapore,no,no,no,2
1093,singapore,no,no,no,2
1094,timor-leste,no,no,no,0
1095,timor-leste,no,no,no,3
1096,timor-leste,no,no,no,1
1097,timor-leste,yes,no,no,3
1098,timor-leste,no,yes,yes,3
1099,timor-leste,no,no,no,3
1100,timor-leste,no,no,no,2
1101,timor-leste,no,no,no,2
1102,timor-leste,no,no,no,2
1103,timor-leste,no,no,no,2
1104,timor-leste,no,no,no,1
1105,timor-leste,no,no,no,1
1106,poland,no,no,no,3
1107,poland,yes,yes,yes,2
1108,poland,no,no,no,2
1109,poland,no,no,no,2
1110,poland,no,no,no,1
1111,poland,no,no,no,1
1112,poland,no,no,no,1
1113,poland,no,no,no,2
1114,poland,no,no,no,2
1115,poland,no,no,no,3
1116,poland,no,no,no,1
1117,poland,no,no,no,3
1118,pakistan,no,no,no,3
1119,pakistan,no,no,no,1
1120,pakistan,no,no,no,1
1121,pakistan,no,no,no,2
1122,pakistan,no,no,no,2
1123,pakistan,no,no,no,3
1124,pakistan,yes,yes,yes,0
1125,pakistan,no,no,no,2
1126,pakistan,yes,yes,yes,3
1127,pakistan,no,no,no,2
1128,pakistan,no,no,no,3
1129,pakistan,no,no,no,2
1130,mexico,no,no,no,3
1131,mexico,no,no,no,0
1132,mexico,no,no,no,2
1133,mexico,no,no,no,3
1134,mexico,no,no,no,3
1135,mexico,no,no,no,2
1136,mexico,no,yes,no,3
1137,mexico,no,no,no,3
1138,mexico,no,no,no,2
1139,mexico,no,no,no,3
1140,mexico,no,yes,yes,3
1141,mexico,no,invalid,no,3
1142,argentina,no,no,no,3
1143,argentina,no,no,no,3
1144,argentina,no,neutral,no,0
1145,argentina,no,no,no,0
1146,argentina,no,no,no,0
1147,argentina,no,yes,no,1
1148,argentina,no,no,no,2
1149,argentina,no,no,no,2
1150,argentina,no,no,no,2
1151,argentina,yes,yes,yes,0
1152,argentina,no,no,no,2
1153,argentina,no,no,no,2
1154,taiwan,no,no,no,3
1155,taiwan,no,no,no,3
1156,taiwan,no,no,no,2
1157,taiwan,no,no,no,2
1158,taiwan,no,no,no,3
1159,taiwan,no,no,no,1
1160,taiwan,no,no,no,2
1161,taiwan,no,no,no,3
1162,taiwan,no,no,no,3
1163,taiwan,no,yes,yes,1
1164,taiwan,no,no,no,0
1165,somalia,no,no,no,2
1166,somalia,no,no,no,3
1167,somalia,no,no,no,3
1168,somalia,no,no,no,2
1169,somalia,no,no,no,0
1170,somalia,no,no,no,0
1171,somalia,no,no,no,1
1172,somalia,no,yes,neutral,1
1173,somalia,no,no,no,2
1174,somalia,no,no,no,1
1175,somalia,no,no,no,0
1176,somalia,no,no,no,2
1177,somalia,no,no,no,0
1178,somalia,no,yes,no,3
1179,somalia,no,yes,no,0
1180,serbia,no,yes,no,1
1181,serbia,no,no,no,2
1182,serbia,no,no,no,2
1183,serbia,no,no,no,2
1184,serbia,no,no,no,2
1185,serbia,no,no,no,3
1186,serbia,no,no,no,3
1187,serbia,no,yes,yes,0
1188,serbia,no,yes,no,1
1189,serbia,no,no,no,2
1190,serbia,no,no,no,3
1191,serbia,no,no,no,3
1192,sweden,no,no,no,2
1193,sweden,no,no,no,0
1194,sweden,no,no,no,2
1195,sweden,no,no,no,0
1196,sweden,no,no,no,2
1197,sweden,no,no,no,1
1198,sweden,no,no,no,2
1199,sweden,no,no,no,3
1200,sweden,no,no,no,2
1201,sweden,no,no,no,3
1202,sweden,yes,yes,yes,1
1203,sweden,no,no,yes,0
1204,south_korea,no,no,no,3
1205,south_korea,no,no,no,0
1206,south_korea,no,no,no,3
1207,south_korea,no,no,no,3
1208,south_korea,no,no,no,2
1209,south_korea,no,no,no,3
1210,south_korea,no,no,no,3
1211,south_korea,no,no,no,2
1212,south_korea,no,no,no,3
1213,myanmar,no,no,no,2
1214,myanmar,no,no,no,3
1215,myanmar,no,no,no,2
1216,myanmar,no,no,no,3
1217,myanmar,no,no,no,1
1218,myanmar,no,no,no,3
1219,myanmar,no,no,no,2
1220,myanmar,no,no,no,2
1221,myanmar,no,yes,no,1
1222,myanmar,no,no,no,0
1223,myanmar,no,no,no,0
1224,myanmar,no,no,no,3
1225,myanmar,no,no,no,0
1226,myanmar,no,no,no,2
1227,myanmar,no,no,no,3
1228,malta,no,yes,yes,3
1229,malta,no,no,no,2
1230,malta,no,no,no,1
1231,malta,no,no,no,2
1232,malta,no,no,no,2
1233,malta,no,no,no,2
1234,malta,no,yes,yes,1
1235,malta,no,no,no,2
1236,malta,no,no,no,1
1237,malta,no,no,no,2
1238,malta,no,no,no,3
1239,malta,no,no,no,1
1240,china,no,no,no,3
1241,china,no,no,no,1
1242,china,no,no,no,0
1243,china,no,no,no,3
1244,china,no,no,no,2
1245,china,no,no,no,0
1246,china,no,no,no,2
1247,china,yes,yes,yes,0
1248,china,no,no,no,1
1249,china,no,no,no,3
1250,china,no,no,no,3
1251,china,no,no,no,2
1252,germany,no,no,no,3
1253,germany,no,no,no,2
1254,germany,no,no,no,2
1255,germany,no,no,no,3
1256,germany,no,no,no,1
1257,germany,no,no,no,2
1258,germany,no,no,no,2
1259,germany,no,no,no,1
1260,germany,no,no,no,2
1261,germany,no,no,no,0
1262,germany,no,no,no,3
1263,germany,no,no,no,0
1264,germany,no,no,no,2
1265,germany,yes,yes,neutral,3
1266,germany,no,no,no,3
1267,ukraine,no,yes,no,1
1268,ukraine,no,no,no,3
1269,ukraine,no,yes,neutral,1
1270,ukraine,no,yes,yes,1
1271,ukraine,no,no,no,0
1272,ukraine,no,no,no,3
1273,ukraine,no,no,no,2
1274,ukraine,no,no,no,3
1275,ukraine,no,no,no,0
1276,ukraine,no,no,no,3
1277,ukraine,no,yes,no,3
1278,ukraine,no,no,no,3
1279,ukraine,no,no,no,2
1280,ukraine,no,no,no,1
1281,ukraine,no,no,no,1
1282,romania,no,no,no,3
1283,romania,no,no,no,3
1284,romania,no,no,no,3
1285,romania,no,no,no,0
1286,romania,yes,yes,neutral,3
1287,romania,no,no,no,2
1288,romania,no,no,no,0
1289,romania,no,yes,yes,3
1290,romania,no,no,no,0
1291,romania,no,no,no,2
1292,romania,no,no,no,3
1293,romania,no,no,no,2
1294,russia,no,no,no,0
1295,russia,no,no,no,3
1296,russia,no,no,no,1
1297,russia,no,no,no,2
1298,russia,no,no,no,3
1299,russia,no,no,no,0
1300,russia,no,no,no,2
1301,russia,no,no,no,0
1302,russia,no,no,no,0
1303,russia,no,no,no,0
1304,nepal,no,no,no,2
1305,nepal,no,no,no,3
1306,nepal,no,no,no,1
1307,nepal,no,no,no,3
1308,nepal,no,no,no,3
1309,nepal,no,no,no,0
1310,nepal,no,no,no,3
1311,nepal,no,no,no,0
1312,nepal,no,no,no,3
1313,nepal,no,no,no,2
1314,nepal,no,yes,no,3
1315,nepal,no,no,no,2
1316,bangladesh,no,no,no,2
1317,bangladesh,no,no,no,3
1318,bangladesh,no,no,no,3
1319,bangladesh,no,yes,yes,3
1320,bangladesh,no,no,no,3
1321,bangladesh,no,no,no,2
1322,bangladesh,no,no,no,3
1323,bangladesh,no,no,no,2
1324,bangladesh,yes,yes,yes,3
1325,bangladesh,no,no,no,2
1326,bangladesh,no,no,no,3
1327,bangladesh,no,no,no,1
1328,portugal,no,no,neutral,1
1329,portugal,no,no,no,1
1330,portugal,no,no,no,1
1331,portugal,no,yes,yes,3
1332,portugal,no,no,no,3
1333,portugal,no,no,no,2
1334,portugal,no,no,no,2
1335,portugal,no,no,no,1
1336,portugal,no,no,no,2
1337,portugal,no,no,no,1
1338,portugal,yes,yes,yes,0
1339,portugal,no,no,no,3
1340,thailand,no,no,no,2
1341,thailand,no,no,no,2
1342,thailand,no,no,no,1
1343,thailand,no,no,no,3
1344,thailand,no,no,no,3
1345,thailand,no,no,no,3
1346,thailand,no,no,no,3
1347,thailand,no,no,no,2
1348,thailand,no,no,no,2
1349,thailand,no,no,no,2
1350,thailand,no,no,no,3
1351,france,no,no,no,2
1352,france,no,no,no,2
1353,france,no,no,no,3
1354,france,no,no,no,3
1355,france,no,no,no,3
1356,france,no,no,no,0
1357,france,no,no,no,3
1358,france,no,no,no,0
1359,france,no,no,no,0
1360,france,no,no,no,0
1361,france,no,neutral,no,0
1362,france,no,no,no,0
1363,ireland,no,neutral,neutral,1
1364,ireland,no,no,no,3
1365,ireland,no,yes,neutral,3
1366,ireland,no,no,no,3
1367,ireland,no,no,no,3
1368,ireland,no,no,no,3
1369,ireland,no,no,no,2
1370,ireland,no,no,no,2
1371,ireland,no,no,no,3
1372,ireland,no,no,no,2
1373,ireland,no,no,no,0
1374,ireland,no,no,no,3
1375,ireland,no,no,no,2
1376,ireland,no,no,no,2
1377,ireland,no,no,no,2
1378,croatia,no,no,no,2
1379,croatia,no,no,no,0
1380,croatia,no,no,no,2
1381,croatia,no,no,no,1
1382,croatia,no,no,no,2
1383,croatia,no,yes,no,1
1384,croatia,no,yes,no,0
1385,croatia,no,no,no,2
1386,croatia,no,yes,yes,3
1387,croatia,no,no,no,2
1388,croatia,no,neutral,no,2
1389,croatia,no,no,no,3
1390,mauritius,no,no,no,1
1391,mauritius,no,no,no,2
1392,mauritius,no,no,no,1
1393,mauritius,no,no,no,0
1394,mauritius,no,no,no,1
1395,mauritius,no,no,no,2
1396,mauritius,no,no,no,0
1397,mauritius,no,neutral,neutral,1
1398,mauritius,no,no,no,3
1399,mauritius,yes,yes,yes,2
1400,mauritius,no,no,no,3
1401,mauritius,yes,yes,yes,1
1402,fiji,no,no,no,2
1403,fiji,no,no,no,1
1404,fiji,no,no,no,3
1405,fiji,no,no,no,3
1406,fiji,no,no,no,2
1407,fiji,no,no,no,3
1408,fiji,no,no,no,2
1409,fiji,no,no,no,2
1410,fiji,no,no,no,2
1411,austria,no,no,no,0
1412,austria,no,no,no,3
1413,austria,no,no,no,1
1414,austria,no,no,no,3
1415,austria,no,no,no,2
1416,austria,no,no,no,3
1417,austria,no,no,no,3
1418,austria,no,no,no,3
1419,austria,no,no,no,2
1420,austria,no,no,no,2
1421,austria,no,no,no,2
1422,brazil,yes,yes,yes,3
1423,brazil,yes,no,no,1
1424,brazil,yes,yes,yes,1
1425,brazil,no,no,no,3
1426,brazil,no,no,no,2
1427,brazil,no,yes,neutral,1
1428,brazil,no,no,no,2
1429,brazil,no,no,no,0
1430,brazil,no,no,no,3
1431,brazil,no,no,no,3
1432,brazil,no,no,no,1
1433,brazil,no,no,no,0
1434,south_africa,no,no,no,2
1435,south_africa,no,no,no,3
1436,south_africa,no,no,no,2
1437,south_africa,no,neutral,neutral,0
1438,south_africa,no,yes,no,1
1439,south_africa,no,no,no,0
1440,south_africa,no,no,no,2
1441,south_africa,no,no,no,3
1442,south_africa,no,no,no,3
1443,south_africa,no,no,no,2
1444,south_africa,no,no,no,0
1445,south_africa,no,neutral,no,3
1446,chile,no,no,no,2
1447,chile,no,no,no,2
1448,chile,no,no,no,3
1449,chile,no,no,no,2
1450,chile,no,no,no,0
1451,chile,yes,yes,yes,1
1452,chile,no,no,no,0
1453,chile,no,no,no,2
1454,chile,no,no,no,2
1455,chile,no,no,no,2
1456,chile,no,no,no,2
1457,chile,no,yes,neutral,3
1458,papua_new_guinea,no,no,no,2
1459,papua_new_guinea,no,no,no,1
1460,papua_new_guinea,no,yes,neutral,1
1461,papua_new_guinea,no,no,no,3
1462,papua_new_guinea,no,no,no,2
1463,papua_new_guinea,no,no,no,3
1464,papua_new_guinea,no,no,no,2
1465,papua_new_guinea,no,no,no,3
1466,papua_new_guinea,no,no,no,2
1467,papua_new_guinea,no,no,no,2
1468,papua_new_guinea,yes,yes,yes,0
1469,papua_new_guinea,no,no,no,2
1470,afghanistan,no,no,no,3
1471,afghanistan,no,no,no,1
1472,afghanistan,no,no,no,3
1473,afghanistan,no,no,no,2
1474,afghanistan,no,no,no,2
1475,afghanistan,no,no,no,1
1476,afghanistan,no,no,no,3
1477,afghanistan,no,no,no,1
1478,afghanistan,no,no,no,3
1479,afghanistan,no,no,no,3
1480,afghanistan,no,no,no,2
1481,afghanistan,no,no,no,2
1482,afghanistan,yes,yes,yes,3
1483,afghanistan,yes,yes,yes,3
1484,afghanistan,no,no,no,1
1485,japan,no,no,no,2
1486,japan,no,no,no,2
1487,japan,no,no,no,2
1488,japan,no,no,no,3
1489,japan,no,no,no,2
1490,japan,no,no,no,2
1491,japan,no,no,no,2
1492,japan,no,no,no,2
1493,japan,no,no,no,0
1494,japan,no,no,no,3
1495,japan,no,no,no,3
1496,japan,no,no,no,0
1497,australia,no,no,no,0
1498,australia,no,neutral,no,0
1499,australia,no,no,no,0
1500,australia,no,no,no,3
1501,australia,no,no,no,2
1502,australia,no,no,no,3
1503,australia,no,yes,yes,0
1504,australia,no,no,no,2
1505,netherlands,no,no,no,0
1506,netherlands,no,no,no,0
1507,netherlands,no,no,no,3
1508,netherlands,no,no,no,2
1509,netherlands,no,no,no,1
1510,netherlands,no,no,no,2
1511,netherlands,no,no,no,3
1512,netherlands,no,no,no,3
1513,netherlands,no,no,no,3
1514,netherlands,yes,yes,yes,0
1515,netherlands,no,no,no,3
1516,netherlands,no,no,no,2
1517,sri_lanka,no,no,no,3
1518,sri_lanka,no,no,no,2
1519,sri_lanka,no,no,no,2
1520,sri_lanka,no,no,no,2
1521,sri_lanka,no,no,no,2
1522,sri_lanka,no,no,no,1
1523,sri_lanka,no,no,no,0
1524,sri_lanka,no,no,no,0
1525,sri_lanka,no,no,no,3
1526,sri_lanka,no,no,no,1
1527,sri_lanka,no,no,no,2
1528,sri_lanka,no,no,no,1
1529,indonesia,no,no,no,2
1530,indonesia,no,no,no,1
1531,indonesia,no,no,no,2
1532,indonesia,no,no,no,3
1533,indonesia,no,yes,no,3
1534,indonesia,no,no,no,0
1535,indonesia,no,no,no,0
1536,indonesia,no,no,no,3
1537,indonesia,no,no,no,3
1538,malaysia,no,no,no,1
1539,malaysia,no,no,no,3
1540,malaysia,no,no,no,1
1541,malaysia,no,yes,neutral,1
1542,malaysia,no,no,no,1
1543,malaysia,no,no,no,3
1544,malaysia,no,no,no,3
1545,malaysia,no,no,no,2
1546,malaysia,no,no,no,3
1547,malaysia,no,no,no,3
1548,malaysia,no,no,no,3
1549,malaysia,no,no,no,3
1550,ethiopia,yes,yes,no,2
1551,ethiopia,no,no,no,3
1552,ethiopia,no,yes,no,3
1553,ethiopia,no,no,no,2
1554,ethiopia,no,no,no,3
1555,ethiopia,no,no,no,2
1556,ethiopia,no,no,no,2
1557,ethiopia,no,no,no,0
1558,ethiopia,no,no,no,0
1559,ethiopia,no,no,no,1
1560,ethiopia,no,no,no,1
1561,ethiopia,no,no,no,2
1562,ethiopia,no,no,no,3
1563,ethiopia,no,yes,no,3
1564,ethiopia,no,no,no,2
1565,bosnia_and_herzegovina,no,no,no,3
1566,bosnia_and_herzegovina,yes,yes,yes,0
1567,bosnia_and_herzegovina,no,no,no,3
1568,bosnia_and_herzegovina,no,no,no,3
1569,bosnia_and_herzegovina,no,no,no,0
1570,bosnia_and_herzegovina,no,no,no,0
1571,bosnia_and_herzegovina,no,no,no,2
1572,bosnia_and_herzegovina,no,no,no,3
1573,bosnia_and_herzegovina,no,no,no,3
1574,bosnia_and_herzegovina,no,no,no,3
1575,bosnia_and_herzegovina,no,no,no,3
1576,bosnia_and_herzegovina,no,yes,yes,1
1577,palestinian_territories,no,no,no,3
1578,palestinian_territories,yes,yes,yes,0
1579,palestinian_territories,no,no,no,2
1580,palestinian_territories,no,no,no,2
1581,palestinian_territories,no,yes,neutral,1
1582,palestinian_territories,no,no,no,2
1583,palestinian_territories,no,no,no,2
1584,palestinian_territories,no,yes,neutral,0
1585,palestinian_territories,no,neutral,neutral,3
1586,palestinian_territories,no,no,no,3
1587,palestinian_territories,no,no,no,0
1588,palestinian_territories,no,no,no,3
1589,palestinian_territories,no,no,no,1
1590,palestinian_territories,no,no,no,1
1591,syria,no,no,no,2
1592,syria,no,no,no,2
1593,syria,no,no,no,3
1594,syria,no,neutral,no,0
1595,syria,no,yes,neutral,0
1596,syria,no,no,no,2
1597,kenya,no,no,no,3
1598,kenya,no,no,no,1
1599,kenya,no,no,no,1
1600,kenya,no,no,no,3
1601,kenya,no,no,no,3
1602,kenya,no,yes,no,0
1603,kenya,no,no,no,3
1604,kenya,no,no,no,0
1605,kenya,no,no,no,2
1606,kenya,no,no,no,3
1607,kenya,no,no,no,3
1608,kenya,no,no,no,3
1609,new_zealand,yes,yes,yes,3
1610,new_zealand,no,yes,neutral,1
1611,new_zealand,no,no,no,1
1612,new_zealand,no,no,no,2
1613,new_zealand,no,no,no,0
1614,new_zealand,no,no,no,0
1615,new_zealand,no,yes,yes,0
1616,new_zealand,no,no,no,0
1617,new_zealand,no,no,no,0
1618,new_zealand,no,no,no,2
1619,new_zealand,no,yes,no,3
1620,new_zealand,no,yes,neutral,3
1621,new_zealand,no,no,no,3
1622,new_zealand,no,no,no,0
1623,new_zealand,no,yes,yes,3
1624,peru,no,no,no,3
1625,peru,no,no,no,0
1626,peru,no,no,no,2
1627,peru,no,no,no,2
1628,peru,no,no,no,3
1629,peru,no,no,no,3
1630,peru,no,no,no,3
1631,peru,no,no,no,2
1632,peru,no,no,no,1
1633,laos,no,no,no,1
1634,laos,no,no,no,2
1635,laos,no,no,no,3
1636,laos,no,no,no,3
1637,laos,no,no,no,3
1638,laos,yes,yes,yes,1
1639,laos,no,no,no,0
1640,laos,yes,yes,neutral,3
1641,laos,no,no,no,1
1642,laos,no,no,no,0
1643,laos,no,yes,yes,1
1644,laos,no,no,no,1
1645,cyprus,no,no,no,2
1646,cyprus,no,no,no,1
1647,cyprus,no,no,no,1
1648,cyprus,no,no,no,2
1649,cyprus,no,no,no,0
1650,cyprus,no,no,no,2
1651,cyprus,no,no,no,3
1652,cyprus,no,no,no,3
1653,cyprus,no,no,no,0
1654,cyprus,no,no,no,2
1655,cyprus,no,no,no,3
1656,cyprus,no,no,no,2
1657,india,no,no,no,3
1658,india,no,no,no,3
1659,india,no,no,no,2
1660,india,no,no,no,2
1661,india,no,no,no,2
