row_index,country,gold,initial,final,cluster
806,venezuela,yes,yes,yes,0
807,venezuela,yes,no,yes,0
808,venezuela,yes,yes,yes,2
809,saudi_arabia,yes,yes,yes,3
810,saudi_arabia,yes,yes,yes,3
811,saudi_arabia,yes,yes,yes,3
812,saudi_arabia,yes,yes,yes,2
813,saudi_arabia,yes,yes,yes,1
814,saudi_arabia,yes,yes,yes,1
815,saudi_arabia,yes,yes,yes,2
816,saudi_arabia,yes,yes,yes,1
817,saudi_arabia,yes,yes,yes,3
818,saudi_arabia,yes,yes,yes,1
819,saudi_arabia,yes,yes,yes,3
820,saudi_arabia,yes,no,yes,1
821,saudi_arabia,yes,no,yes,2
822,saudi_arabia,yes,yes,yes,3
823,saudi_arabia,yes,no,yes,2
824,israel,yes,yes,yes,3
825,israel,yes,yes,yes,3
826,israel,yes,no,yes,1
827,israel,yes,no,yes,0
828,israel,yes,yes,yes,1
829,israel,yes,yes,yes,3
830,israel,yes,yes,yes,3
831,israel,yes,yes,yes,3
832,israel,yes,yes,yes,3
833,israel,yes,yes,yes,3
834,israel,yes,yes,yes,3
835,israel,yes,yes,yes,3
836,israel,yes,no,yes,3
837,hungary,yes,no,yes,1
838,hungary,yes,yes,yes,2
839,hungary,no,no,yes,1
840,hungary,yes,yes,yes,3
841,hungary,yes,no,yes,3
842,hungary,yes,yes,yes,3
843,hungary,yes,yes,yes,1
844,hungary,yes,yes,yes,3
845,hungary,yes,yes,yes,0
846,hungary,yes,yes,yes,2
847,hungary,yes,no,yes,2
848,hungary,yes,no,yes,2
849,samoa,yes,yes,yes,1
850,samoa,yes,yes,yes,3
851,samoa,yes,yes,yes,3
852,samoa,yes,yes,yes,3
853,samoa,yes,no,yes,1
854,samoa,yes,yes,yes,0
855,samoa,yes,yes,yes,0
856,samoa,yes,yes,yes,3
857,samoa,yes,yes,yes,1
858,samoa,yes,yes,yes,0
859,samoa,yes,yes,yes,0
860,samoa,yes,yes,yes,2
861,türkiye,yes,yes,yes,3
862,türkiye,yes,yes,yes,3
863,türkiye,yes,yes,yes,1
864,türkiye,yes,yes,yes,3
865,türkiye,yes,yes,yes,3
866,türkiye,yes,no,yes,2
867,türkiye,yes,yes,yes,1
868,türkiye,yes,yes,yes,3
869,türkiye,yes,yes,yes,0
870,türkiye,yes,yes,yes,3
871,türkiye,yes,yes,yes,3
872,türkiye,yes,yes,yes,3
873,united_states_of_america,yes,yes,yes,3
874,united_states_of_america,yes,yes,yes,1
875,united_states_of_america,no,yes,yes,3
876,united_states_of_america,yes,yes,yes,3
877,united_states_of_america,yes,yes,yes,3
878,united_states_of_america,yes,yes,yes,3
879,united_states_of_america,yes,yes,yes,0
880,united_states_of_america,yes,yes,yes,3
881,united_states_of_america,yes,yes,yes,0
882,united_states_of_america,yes,yes,yes,3
883,united_states_of_america,yes,yes,yes,3
884,united_states_of_america,yes,yes,yes,3
885,united_states_of_america,yes,yes,yes,3
886,united_states_of_america,yes,yes,yes,3
887,united_states_of_america,yes,yes,yes,3
888,cambodia,yes,yes,yes,3
889,cambodia,yes,no,yes,2
890,cambodia,yes,yes,yes,3
891,cambodia,yes,no,yes,2
892,cambodia,yes,yes,yes,3
893,cambodia,yes,no,yes,3
894,cambodia,yes,yes,yes,3
895,cambodia,yes,no,yes,2
896,cambodia,yes,yes,yes,3
897,cambodia,yes,yes,yes,3
898,cambodia,yes,no,yes,0
899,cambodia,yes,yes,yes,0
900,south_sudan,yes,no,yes,2
901,south_sudan,yes,yes,yes,1
902,south_sudan,yes,no,yes,2
903,south_sudan,yes,yes,yes,3
904,south_sudan,yes,yes,yes,0
905,south_sudan,yes,no,yes,2
906,south_sudan,yes,no,yes,3
907,south_sudan,yes,yes,yes,1
908,south_sudan,yes,no,yes,2
909,egypt,no,yes,yes,3
910,egypt,no,no,yes,1
911,egypt,no,no,yes,2
912,egypt,no,no,yes,0
913,egypt,no,yes,yes,3
914,egypt,no,no,yes,3
915,egypt,no,no,yes,1
916,egypt,no,yes,yes,3
917,egypt,no,no,yes,2
918,egypt,no,no,yes,0
919,egypt,no,no,yes,2
920,egypt,no,no,yes,2
921,lebanon,no,no,yes,2
922,lebanon,no,no,yes,3
923,lebanon,no,no,yes,1
924,lebanon,no,yes,yes,1
925,lebanon,no,no,yes,1
926,lebanon,no,no,yes,1
927,lebanon,no,no,yes,1
928,lebanon,no,yes,yes,2
929,lebanon,no,yes,yes,3
930,zimbabwe,no,no,yes,2
931,zimbabwe,no,no,yes,2
932,zimbabwe,no,no,yes,2
933,zimbabwe,no,yes,yes,1
934,zimbabwe,no,no,yes,1
935,zimbabwe,no,no,yes,0
936,zimbabwe,no,no,yes,3
937,zimbabwe,no,no,yes,3
938,zimbabwe,no,no,yes,3
939,zimbabwe,no,no,yes,1
940,zimbabwe,no,yes,yes,1
941,zimbabwe,no,yes,yes,0
942,philippines,no,no,yes,1
943,philippines,no,no,yes,2
944,philippines,no,no,yes,0
945,philippines,no,no,yes,3
946,philippines,no,yes,yes,0
947,philippines,no,no,yes,1
948,philippines,no,no,yes,2
949,philippines,no,yes,yes,2
950,philippines,no,yes,yes,2
951,philippines,no,no,yes,2
952,philippines,no,no,yes,0
953,philippines,no,no,yes,2
954,sudan,no,yes,yes,2
955,sudan,no,no,yes,1
956,sudan,no,yes,yes,2
957,sudan,no,no,yes,2
958,sudan,no,no,yes,0
959,sudan,no,no,yes,2
960,sudan,no,no,yes,2
961,sudan,no,no,yes,2
962,sudan,no,no,yes,1
963,sudan,no,yes,yes,2
964,sudan,no,no,yes,3
965,sudan,no,yes,yes,1
966,sudan,no,no,yes,0
967,sudan,no,yes,yes,2
968,sudan,no,yes,yes,0
969,spain,no,yes,yes,2
970,spain,no,no,yes,2
971,spain,no,yes,yes,0
972,spain,no,no,yes,3
973,spain,no,no,yes,3
974,spain,no,no,yes,1
975,spain,no,yes,yes,0
976,spain,no,no,yes,0
977,spain,no,yes,yes,2
978,spain,no,no,yes,0
979,spain,no,no,yes,2
980,spain,no,yes,yes,1
981,tonga,no,yes,yes,2
982,tonga,no,no,yes,2
983,tonga,yes,no,yes,0
984,tonga,no,no,yes,0
985,tonga,no,no,yes,3
986,tonga,no,no,yes,0
987,tonga,no,no,yes,0
988,tonga,no,no,yes,0
989,tonga,no,no,yes,2
990,tonga,no,no,yes,1
991,tonga,no,no,yes,3
992,tonga,yes,yes,yes,0
993,hong_kong,no,no,yes,0
994,hong_kong,no,no,yes,2
995,hong_kong,no,no,yes,3
996,hong_kong,no,no,yes,0
997,hong_kong,no,no,yes,3
998,hong_kong,no,no,yes,1
999,hong_kong,no,no,yes,0
1000,hong_kong,yes,yes,yes,0
1001,hong_kong,no,no,yes,2
1002,hong_kong,no,no,yes,1
1003,hong_kong,no,no,yes,2
1004,hong_kong,no,no,yes,0
1005,colombia,no,no,yes,3
1006,colombia,no,no,yes,2
1007,colombia,no,yes,yes,2
1008,colombia,no,no,yes,1
1009,colombia,no,no,yes,2
1010,colombia,no,no,yes,1
1011,colombia,no,no,yes,2
1012,colombia,no,yes,yes,2
1013,colombia,no,no,yes,2
1014,vietnam,no,no,yes,0
1015,vietnam,no,no,yes,2
1016,vietnam,no,no,yes,0
1017,vietnam,no,yes,yes,3
1018,vietnam,no,no,yes,1
1019,vietnam,no,no,yes,3
1020,vietnam,no,yes,yes,1
1021,vietnam,no,no,yes,0
1022,vietnam,no,no,yes,3
1023,vietnam,no,no,yes,0
1024,vietnam,no,yes,yes,0
1025,vietnam,yes,no,yes,2
1026,north_macedonia,no,no,yes,2
1027,north_macedonia,no,yes,yes,1
1028,north_macedonia,no,no,yes,3
1029,north_macedonia,no,no,yes,2
1030,north_macedonia,no,yes,yes,1
1031,north_macedonia,no,no,yes,2
1032,north_macedonia,no,no,yes,1
1033,north_macedonia,no,no,yes,2
1034,north_macedonia,no,no,yes,0
1035,north_macedonia,no,no,yes,2
1036,north_macedonia,no,yes,yes,2
1037,north_macedonia,no,no,yes,3
1038,italy,no,no,yes,3
1039,italy,no,yes,yes,3
1040,italy,no,yes,yes,2
1041,italy,no,yes,yes,2
1042,italy,no,no,yes,0
1043,italy,no,no,yes,2
1044,italy,no,no,yes,3
1045,italy,no,no,yes,0
1046,italy,no,no,yes,3
1047,italy,no,no,yes,0
1048,italy,no,yes,yes,0
1049,canada,no,yes,yes,2
1050,canada,no,no,yes,3
1051,canada,no,no,yes,3
1052,canada,no,no,yes,1
1053,canada,no,yes,yes,0
1054,canada,no,no,yes,1
1055,canada,no,no,yes,0
1056,canada,no,no,yes,2
1057,canada,no,yes,yes,1
1058,canada,no,no,yes,2
1059,canada,no,no,yes,0
1060,canada,no,yes,yes,0
1061,iraq,no,no,yes,2
1062,iraq,no,no,yes,0
1063,iraq,no,no,yes,0
1064,iraq,no,no,yes,2
1065,iraq,no,yes,yes,2
1066,iraq,no,yes,yes,0
1067,iraq,no,yes,yes,2
1068,iraq,no,no,yes,1
1069,iraq,no,no,yes,2
1070,iraq,no,no,yes,2
1071,iraq,no,yes,yes,3
1072,iraq,no,no,yes,1
1073,united_kingdom,no,yes,yes,3
1074,united_kingdom,no,yes,yes,3
1075,united_kingdom,no,yes,yes,2
1076,united_kingdom,no,no,yes,3
1077,united_kingdom,no,no,yes,1
1078,united_kingdom,no,yes,yes,3
1079,united_kingdom,no,no,yes,1
1080,united_kingdom,no,no,yes,2
1081,united_kingdom,yes,no,yes,0
1082,singapore,no,no,yes,2
1083,singapore,no,yes,yes,3
1084,singapore,no,yes,yes,2
1085,singapore,no,no,yes,1
1086,singapore,no,no,yes,3
1087,singapore,no,no,yes,2
1088,singapore,no,no,yes,2
1089,singapore,no,no,yes,0
1090,singapore,no,yes,yes,2
1091,singapore,no,no,yes,2
1092,singapore,no,no,yes,3
1093,singapore,no,no,yes,1
1094,timor-leste,no,no,yes,0
1095,timor-leste,no,no,yes,0
1096,timor-leste,no,no,yes,1
1097,timor-leste,yes,yes,yes,2
1098,timor-leste,no,no,yes,1
1099,timor-leste,no,no,yes,2
1100,timor-leste,no,no,yes,1
1101,timor-leste,no,no,yes,3
1102,timor-leste,no,no,yes,1
1103,timor-leste,no,no,yes,1
1104,timor-leste,no,no,yes,2
1105,timor-leste,no,no,yes,2
1106,poland,no,yes,yes,0
1107,poland,yes,yes,yes,3
1108,poland,no,yes,yes,2
1109,poland,no,yes,yes,2
1110,poland,no,no,yes,1
1111,poland,no,no,yes,3
1112,poland,no,no,yes,2
1113,poland,no,no,yes,2
1114,poland,no,yes,yes,2
1115,poland,no,yes,yes,2
1116,poland,no,no,yes,2
1117,poland,no,no,yes,2
1118,pakistan,no,yes,yes,2
1119,pakistan,no,no,yes,3
1120,pakistan,no,no,yes,1
1121,pakistan,no,yes,yes,1
1122,pakistan,no,no,yes,2
1123,pakistan,no,no,yes,0
1124,pakistan,yes,no,yes,0
1125,pakistan,no,no,yes,1
1126,pakistan,yes,yes,yes,0
1127,pakistan,no,yes,yes,2
1128,pakistan,no,no,yes,1
1129,pakistan,no,no,yes,3
1130,mexico,no,yes,yes,1
1131,mexico,no,no,yes,0
1132,mexico,no,no,yes,3
1133,mexico,no,no,yes,2
1134,mexico,no,no,yes,0
1135,mexico,no,no,yes,3
1136,mexico,no,yes,yes,0
1137,mexico,no,yes,yes,1
1138,mexico,no,yes,yes,1
1139,mexico,no,no,yes,1
1140,mexico,no,no,yes,2
1141,mexico,no,yes,yes,2
1142,argentina,no,yes,yes,0
1143,argentina,no,yes,yes,2
1144,argentina,no,no,yes,0
1145,argentina,no,no,yes,0
1146,argentina,no,no,yes,0
1147,argentina,no,yes,yes,2
1148,argentina,no,no,yes,2
1149,argentina,no,yes,yes,3
1150,argentina,no,no,yes,1
1151,argentina,yes,yes,yes,3
1152,argentina,no,no,yes,3
1153,argentina,no,no,yes,2
1154,taiwan,no,no,yes,3
1155,taiwan,no,yes,yes,2
1156,taiwan,no,yes,yes,2
1157,taiwan,no,no,yes,1
1158,taiwan,no,no,yes,2
1159,taiwan,no,no,yes,3
1160,taiwan,no,no,yes,3
1161,taiwan,no,yes,yes,2
1162,taiwan,no,no,yes,0
1163,taiwan,no,no,yes,2
1164,taiwan,no,no,yes,0
1165,somalia,no,yes,yes,3
1166,somalia,no,yes,yes,2
1167,somalia,no,no,yes,2
1168,somalia,no,no,yes,2
1169,somalia,no,no,yes,0
1170,somalia,no,no,yes,0
1171,somalia,no,no,yes,2
1172,somalia,no,no,yes,1
1173,somalia,no,no,yes,1
1174,somalia,no,no,yes,3
1175,somalia,no,no,yes,0
1176,somalia,no,no,yes,3
1177,somalia,no,no,yes,0
1178,somalia,no,no,yes,0
1179,somalia,no,yes,yes,0
1180,serbia,no,no,yes,2
1181,serbia,no,no,yes,1
1182,serbia,no,no,yes,3
1183,serbia,no,no,yes,1
1184,serbia,no,yes,yes,1
1185,serbia,no,no,yes,3
1186,serbia,no,no,yes,0
1187,serbia,no,yes,yes,0
1188,serbia,no,no,yes,1
1189,serbia,no,no,yes,1
1190,serbia,no,no,yes,2
1191,serbia,no,yes,yes,2
1192,sweden,no,no,yes,3
1193,sweden,no,yes,yes,0
1194,sweden,no,yes,yes,1
1195,sweden,no,no,yes,0
1196,sweden,no,yes,yes,2
1197,sweden,no,no,yes,2
1198,sweden,no,yes,yes,3
1199,sweden,no,no,yes,3
1200,sweden,no,no,yes,3
1201,sweden,no,no,yes,1
1202,sweden,yes,yes,yes,1
1203,sweden,no,no,yes,0
1204,south_korea,no,no,yes,0
1205,south_korea,no,no,yes,0
1206,south_korea,no,no,yes,0
1207,south_korea,no,no,yes,2
1208,south_korea,no,no,yes,3
1209,south_korea,no,yes,yes,0
1210,south_korea,no,no,yes,1
1211,south_korea,no,no,yes,1
1212,south_korea,no,no,yes,1
1213,myanmar,no,no,yes,2
1214,myanmar,no,no,yes,3
1215,myanmar,no,no,yes,3
1216,myanmar,no,no,yes,3
1217,myanmar,no,no,yes,3
1218,myanmar,no,no,yes,2
1219,myanmar,no,yes,yes,3
1220,myanmar,no,no,yes,3
1221,myanmar,no,no,yes,1
1222,myanmar,no,no,yes,0
1223,myanmar,no,no,yes,0
1224,myanmar,no,no,yes,3
1225,myanmar,no,no,yes,0
1226,myanmar,no,no,yes,1
1227,myanmar,no,yes,yes,0
1228,malta,no,no,yes,2
1229,malta,no,yes,yes,3
1230,malta,no,no,yes,3
1231,malta,no,no,yes,1
1232,malta,no,no,yes,1
1233,malta,no,yes,yes,2
1234,malta,no,no,yes,1
1235,malta,no,no,yes,2
1236,malta,no,no,yes,2
1237,malta,no,no,yes,2
1238,malta,no,no,yes,0
1239,malta,no,no,yes,2
1240,china,no,no,yes,0
1241,china,no,no,yes,3
1242,china,no,no,yes,0
1243,china,no,yes,yes,0
1244,china,no,no,yes,1
1245,china,no,no,yes,0
1246,china,no,no,yes,1
1247,china,yes,yes,yes,0
1248,china,no,no,yes,1
1249,china,no,no,yes,0
1250,china,no,no,yes,0
1251,china,no,no,yes,3
1252,germany,no,no,yes,3
1253,germany,no,no,yes,1
1254,germany,no,yes,yes,3
1255,germany,no,yes,yes,3
1256,germany,no,no,yes,1
1257,germany,no,yes,yes,3
1258,germany,no,no,yes,3
1259,germany,no,yes,yes,3
1260,germany,no,yes,yes,1
1261,germany,no,no,yes,0
1262,germany,no,no,yes,3
1263,germany,no,no,yes,0
1264,germany,no,no,yes,2
1265,germany,yes,no,yes,2
1266,germany,no,yes,yes,2
1267,ukraine,no,no,yes,3
1268,ukraine,no,no,yes,2
1269,ukraine,no,no,yes,3
1270,ukraine,no,no,yes,2
1271,ukraine,no,yes,yes,0
1272,ukraine,no,no,yes,0
1273,ukraine,no,no,yes,2
1274,ukraine,no,no,yes,2
1275,ukraine,no,no,yes,0
1276,ukraine,no,no,yes,3
1277,ukraine,no,no,yes,1
1278,ukraine,no,no,yes,2
1279,ukraine,no,no,yes,1
1280,ukraine,no,no,yes,2
1281,ukraine,no,yes,yes,2
1282,romania,no,yes,yes,3
1283,romania,no,yes,yes,2
1284,romania,no,no,yes,1
1285,romania,no,yes,yes,0
1286,romania,yes,no,yes,1
1287,romania,no,yes,yes,3
1288,romania,no,no,yes,0
1289,romania,no,no,yes,0
1290,romania,no,no,yes,0
1291,romania,no,no,yes,1
1292,romania,no,yes,yes,0
1293,romania,no,no,yes,2
1294,russia,no,no,yes,0
1295,russia,no,yes,yes,1
1296,russia,no,no,yes,2
1297,russia,no,no,yes,1
1298,russia,no,no,yes,2
1299,russia,no,no,yes,0
1300,russia,no,yes,yes,1
1301,russia,no,yes,yes,0
1302,russia,no,yes,yes,0
1303,russia,no,no,yes,0
1304,nepal,no,no,yes,2
1305,nepal,no,yes,yes,0
1306,nepal,no,yes,yes,3
1307,nepal,no,no,yes,2
1308,nepal,no,no,yes,1
1309,nepal,no,no,yes,0
1310,nepal,no,no,yes,3
1311,nepal,no,no,yes,0
1312,nepal,no,yes,yes,1
1313,nepal,no,no,yes,2
1314,nepal,no,no,yes,3
1315,nepal,no,yes,yes,3
1316,bangladesh,no,no,yes,2
1317,bangladesh,no,no,yes,1
1318,bangladesh,no,no,yes,0
1319,bangladesh,no,yes,yes,0
1320,bangladesh,no,no,yes,2
1321,bangladesh,no,no,yes,2
1322,bangladesh,no,yes,yes,0
1323,bangladesh,no,no,yes,3
1324,bangladesh,yes,yes,yes,2
1325,bangladesh,no,yes,yes,3
1326,bangladesh,no,no,yes,3
1327,bangladesh,no,no,yes,3
1328,portugal,no,no,yes,2
1329,portugal,no,yes,yes,1
1330,portugal,no,no,yes,2
1331,portugal,no,yes,yes,1
1332,portugal,no,no,yes,2
1333,portugal,no,yes,yes,2
1334,portugal,no,no,yes,3
1335,portugal,no,no,yes,3
1336,portugal,no,no,yes,3
1337,portugal,no,no,yes,1
1338,portugal,yes,yes,yes,0
1339,portugal,no,no,yes,3
1340,thailand,no,no,yes,3
1341,thailand,no,yes,yes,3
1342,thailand,no,no,yes,1
1343,thailand,no,no,yes,1
1344,thailand,no,no,yes,0
1345,thailand,no,no,yes,2
1346,thailand,no,no,yes,1
1347,thailand,no,no,yes,2
1348,thailand,no,no,yes,3
1349,thailand,no,no,yes,2
1350,thailand,no,yes,yes,0
1351,france,no,no,yes,2
1352,france,no,no,yes,2
1353,france,no,yes,yes,1
1354,france,no,no,yes,0
1355,france,no,no,yes,2
1356,france,no,no,yes,0
1357,france,no,no,yes,0
1358,france,no,no,yes,0
1359,france,no,no,yes,0
1360,france,no,no,yes,0
1361,france,no,no,yes,0
1362,france,no,no,yes,0
1363,ireland,no,no,yes,3
1364,ireland,no,yes,yes,0
1365,ireland,no,yes,yes,2
1366,ireland,no,no,yes,0
1367,ireland,no,no,yes,1
1368,ireland,no,no,yes,0
1369,ireland,no,yes,yes,1
1370,ireland,no,no,yes,1
1371,ireland,no,no,yes,0
1372,ireland,no,no,yes,3
1373,ireland,no,no,yes,0
1374,ireland,no,no,yes,0
1375,ireland,no,no,yes,1
1376,ireland,no,yes,yes,1
1377,ireland,no,no,yes,1
1378,croatia,no,no,yes,3
1379,croatia,no,no,yes,0
1380,croatia,no,no,yes,3
1381,croatia,no,no,yes,2
1382,croatia,no,yes,yes,2
1383,croatia,no,yes,yes,1
1384,croatia,no,yes,yes,0
1385,croatia,no,no,yes,2
1386,croatia,no,no,yes,0
1387,croatia,no,yes,yes,2
1388,croatia,no,no,yes,3
1389,croatia,no,yes,yes,0
1390,mauritius,no,no,yes,2
1391,mauritius,no,yes,yes,2
1392,mauritius,no,no,yes,2
1393,mauritius,no,no,yes,0
1394,mauritius,no,yes,yes,2
1395,mauritius,no,no,yes,2
1396,mauritius,no,no,yes,0
1397,mauritius,no,no,yes,1
1398,mauritius,no,no,yes,1
1399,mauritius,yes,no,yes,2
1400,mauritius,no,no,yes,3
1401,mauritius,yes,yes,yes,2
1402,fiji,no,no,yes,1
1403,fiji,no,no,yes,2
1404,fiji,no,no,yes,2
1405,fiji,no,no,yes,3
1406,fiji,no,no,yes,3
1407,fiji,no,no,yes,3
1408,fiji,no,yes,yes,2
1409,fiji,no,yes,yes,1
1410,fiji,no,no,yes,2
1411,austria,no,no,yes,0
1412,austria,no,yes,yes,0
1413,austria,no,no,yes,3
1414,austria,no,no,yes,0
1415,austria,no,no,yes,2
1416,austria,no,no,yes,0
1417,austria,no,no,yes,2
1418,austria,no,no,yes,0
1419,austria,no,yes,yes,2
1420,austria,no,no,yes,1
1421,austria,no,yes,yes,1
1422,brazil,yes,yes,yes,2
1423,brazil,yes,no,yes,1
1424,brazil,yes,yes,yes,1
1425,brazil,no,no,yes,1
1426,brazil,no,yes,yes,3
1427,brazil,no,yes,yes,2
1428,brazil,no,no,yes,1
1429,brazil,no,no,yes,0
1430,brazil,no,no,yes,0
1431,brazil,no,yes,yes,3
1432,brazil,no,no,yes,1
1433,brazil,no,no,yes,0
1434,south_africa,no,no,yes,2
1435,south_africa,no,yes,yes,2
1436,south_africa,no,no,yes,2
1437,south_africa,no,yes,yes,0
1438,south_africa,no,yes,yes,1
1439,south_africa,no,no,yes,0
1440,south_africa,no,no,yes,2
1441,south_africa,no,no,yes,1
1442,south_africa,no,no,yes,3
1443,south_africa,no,no,yes,2
1444,south_africa,no,no,yes,0
1445,south_africa,no,no,yes,3
1446,chile,no,no,yes,2
1447,chile,no,yes,yes,3
1448,chile,no,no,yes,3
1449,chile,no,no,yes,3
1450,chile,no,no,yes,0
1451,chile,yes,yes,yes,1
1452,chile,no,no,yes,0
1453,chile,no,no,yes,3
1454,chile,no,no,yes,3
1455,chile,no,yes,yes,1
1456,chile,no,no,yes,3
1457,chile,no,no,yes,1
1458,papua_new_guinea,no,no,yes,2
1459,papua_new_guinea,no,no,yes,1
1460,papua_new_guinea,no,no,yes,1
1461,papua_new_guinea,no,no,yes,1
1462,papua_new_guinea,no,no,yes,3
1463,papua_new_guinea,no,no,yes,0
1464,papua_new_guinea,no,yes,yes,3
1465,papua_new_guinea,no,no,yes,3
1466,papua_new_guinea,no,no,yes,3
1467,papua_new_guinea,no,no,yes,1
1468,papua_new_guinea,yes,yes,yes,0
1469,papua_new_guinea,no,no,yes,2
1470,afghanistan,no,no,yes,3
1471,afghanistan,no,yes,yes,2
1472,afghanistan,no,no,yes,1
1473,afghanistan,no,no,yes,1
1474,afghanistan,no,no,yes,3
1475,afghanistan,no,no,yes,1
1476,afghanistan,no,no,yes,1
1477,afghanistan,no,no,yes,3
1478,afghanistan,no,no,yes,1
1479,afghanistan,no,no,yes,0
1480,afghanistan,no,yes,yes,2
1481,afghanistan,no,yes,yes,1
1482,afghanistan,yes,no,yes,2
1483,afghanistan,yes,no,yes,0
1484,afghanistan,no,no,yes,2
1485,japan,no,yes,yes,3
1486,japan,no,no,yes,1
1487,japan,no,yes,yes,3
1488,japan,no,no,yes,0
1489,japan,no,no,yes,2
1490,japan,no,no,yes,2
1491,japan,no,no,yes,3
1492,japan,no,no,yes,3
1493,japan,no,no,yes,0
1494,japan,no,yes,yes,2
1495,japan,no,no,yes,0
1496,japan,no,no,yes,0
1497,australia,no,yes,yes,0
1498,australia,no,no,yes,0
1499,australia,no,no,yes,0
1500,australia,no,no,yes,1
1501,australia,no,yes,yes,2
1502,australia,no,no,yes,1
1503,australia,no,no,yes,0
1504,australia,no,yes,yes,3
1505,netherlands,no,yes,yes,0
1506,netherlands,no,no,yes,0
1507,netherlands,no,no,yes,1
1508,netherlands,no,no,yes,3
1509,netherlands,no,no,yes,1
1510,netherlands,no,no,yes,3
1511,netherlands,no,no,yes,0
1512,netherlands,no,no,yes,3
1513,netherlands,no,no,yes,2
1514,netherlands,yes,no,yes,0
1515,netherlands,no,no,yes,0
1516,netherlands,no,no,yes,2
1517,sri_lanka,no,no,yes,1
1518,sri_lanka,no,no,yes,1
1519,sri_lanka,no,no,yes,1
1520,sri_lanka,no,yes,yes,1
1521,sri_lanka,no,no,yes,2
1522,sri_lanka,no,yes,yes,2
1523,sri_lanka,no,no,yes,0
1524,sri_lanka,no,no,yes,0
1525,sri_lanka,no,yes,yes,2
1526,sri_lanka,no,no,yes,3
1527,sri_lanka,no,no,yes,2
1528,sri_lanka,no,no,yes,2
1529,indonesia,no,yes,yes,2
1530,indonesia,no,yes,yes,2
1531,indonesia,no,yes,yes,3
1532,indonesia,no,no,yes,3
1533,indonesia,no,yes,yes,3
1534,indonesia,no,no,yes,0
1535,indonesia,no,yes,yes,0
1536,indonesia,no,no,yes,2
1537,indonesia,no,no,yes,0
1538,malaysia,no,no,yes,2
1539,malaysia,no,no,yes,2
1540,malaysia,no,no,yes,2
1541,malaysia,no,no,yes,2
1542,malaysia,no,no,yes,2
1543,malaysia,no,no,yes,3
1544,malaysia,no,no,yes,0
1545,malaysia,no,yes,yes,3
1546,malaysia,no,yes,yes,3
1547,malaysia,no,no,yes,3
1548,malaysia,no,yes,yes,0
1549,malaysia,no,no,yes,3
1550,ethiopia,yes,no,yes,2
1551,ethiopia,no,no,yes,0
1552,ethiopia,no,no,yes,0
1553,ethiopia,no,no,yes,3
1554,ethiopia,no,no,yes,0
1555,ethiopia,no,yes,yes,2
1556,ethiopia,no,yes,yes,2
1557,ethiopia,no,no,yes,0
1558,ethiopia,no,yes,yes,0
1559,ethiopia,no,no,yes,1
1560,ethiopia,no,no,yes,3
1561,ethiopia,no,no,yes,2
1562,ethiopia,no,no,yes,2
1563,ethiopia,no,no,yes,1
1564,ethiopia,no,no,yes,3
1565,bosnia_and_herzegovina,no,yes,yes,0
1566,bosnia_and_herzegovina,yes,yes,yes,0
1567,bosnia_and_herzegovina,no,no,yes,2
1568,bosnia_and_herzegovina,no,no,yes,2
1569,bosnia_and_herzegovina,no,yes,yes,0
1570,bosnia_and_herzegovina,no,no,yes,0
1571,bosnia_and_herzegovina,no,yes,yes,2
1572,bosnia_and_herzegovina,no,no,yes,2
1573,bosnia_and_herzegovina,no,yes,yes,2
1574,bosnia_and_herzegovina,no,yes,yes,2
1575,bosnia_and_herzegovina,no,no,yes,2
1576,bosnia_and_herzegovina,no,no,yes,2
1577,palestinian_territories,no,yes,yes,2
1578,palestinian_territories,yes,no,yes,0
1579,palestinian_territories,no,no,yes,2
1580,palestinian_territories,no,no,yes,2
1581,palestinian_territories,no,no,yes,2
1582,palestinian_territories,no,no,yes,1
1583,palestinian_territories,no,no,yes,3
1584,palestinian_territories,no,yes,yes,0
1585,palestinian_territories,no,yes,yes,0
1586,palestinian_territories,no,no,yes,0
1587,palestinian_territories,no,yes,yes,0
1588,palestinian_territories,no,no,yes,0
1589,palestinian_territories,no,no,yes,2
1590,palestinian_territories,no,no,yes,1
1591,syria,no,no,yes,2
1592,syria,no,no,yes,2
1593,syria,no,yes,yes,3
1594,syria,no,no,yes,0
1595,syria,no,no,yes,0
1596,syria,no,no,yes,2
1597,kenya,no,no,yes,2
1598,kenya,no,no,yes,3
1599,kenya,no,yes,yes,2
1600,kenya,no,no,yes,0
1601,kenya,no,no,yes,1
1602,kenya,no,no,yes,0
1603,kenya,no,no,yes,0
1604,kenya,no,no,yes,0
1605,kenya,no,no,yes,3
1606,kenya,no,no,yes,0
1607,kenya,no,yes,yes,3
1608,kenya,no,no,yes,0
1609,new_zealand,yes,yes,yes,2
1610,new_zealand,no,no,yes,1
1611,new_zealand,no,yes,yes,1
1612,new_zealand,no,no,yes,3
1613,new_zealand,no,yes,yes,0
1614,new_zealand,no,no,yes,0
1615,new_zealand,no,no,yes,0
1616,new_zealand,no,no,yes,0
1617,new_zealand,no,yes,yes,0
1618,new_zealand,no,no,yes,2
1619,new_zealand,no,yes,yes,3
1620,new_zealand,no,no,yes,2
1621,new_zealand,no,no,yes,0
1622,new_zealand,no,yes,yes,0
1623,new_zealand,no,no,yes,3
1624,peru,no,no,yes,0
1625,peru,no,no,yes,0
1626,peru,no,no,yes,2
