row_index,country,gold,initial,final,cluster
833,israel,yes,yes,no,1
834,israel,yes,yes,no,1
835,israel,yes,yes,no,1
836,israel,yes,neutral,no,3
837,hungary,yes,no,no,2
838,hungary,yes,neutral,no,3
839,hungary,no,no,no,2
840,hungary,yes,yes,no,1
841,hungary,yes,no,no,2
842,hungary,yes,yes,no,1
843,hungary,yes,yes,no,1
844,hungary,yes,yes,no,1
845,hungary,yes,neutral,no,3
846,hungary,yes,neutral,no,3
847,hungary,yes,no,no,3
848,hungary,yes,no,no,3
849,samoa,yes,yes,no,1
850,samoa,yes,yes,no,0
851,samoa,yes,yes,no,1
852,samoa,yes,yes,no,0
853,samoa,yes,yes,no,1
854,samoa,yes,yes,no,0
855,samoa,yes,yes,no,0
856,samoa,yes,yes,no,1
857,samoa,yes,yes,no,1
858,samoa,yes,yes,no,0
859,samoa,yes,yes,no,0
860,samoa,yes,neutral,no,2
861,türkiye,yes,yes,no,1
862,türkiye,yes,yes,no,1
863,türkiye,yes,neutral,no,2
864,türkiye,yes,yes,no,1
865,türkiye,yes,yes,no,1
866,türkiye,yes,neutral,no,3
867,türkiye,yes,yes,no,1
868,türkiye,yes,yes,no,1
869,türkiye,yes,yes,no,1
870,türkiye,yes,yes,no,2
871,türkiye,yes,yes,no,1
872,türkiye,yes,yes,no,1
873,united_states_of_america,yes,yes,no,1
874,united_states_of_america,yes,yes,no,1
875,united_states_of_america,no,no,no,1
876,united_states_of_america,yes,yes,no,1
877,united_states_of_america,yes,yes,no,1
878,united_states_of_america,yes,yes,no,2
879,united_states_of_america,yes,yes,no,0
880,united_states_of_america,yes,yes,no,1
881,united_states_of_america,yes,yes,no,0
882,united_states_of_america,yes,yes,no,1
883,united_states_of_america,yes,yes,no,1
884,united_states_of_america,yes,yes,no,1
885,united_states_of_america,yes,yes,no,1
886,united_states_of_america,yes,yes,no,1
887,united_states_of_america,yes,yes,no,1
888,cambodia,yes,yes,no,1
889,cambodia,yes,neutral,no,3
890,cambodia,yes,yes,no,1
891,cambodia,yes,neutral,no,3
892,cambodia,yes,yes,no,1
893,cambodia,yes,neutral,no,2
894,cambodia,yes,yes,no,1
895,cambodia,yes,no,no,3
896,cambodia,yes,yes,no,1
897,cambodia,yes,yes,no,1
898,cambodia,yes,neutral,no,3
899,cambodia,yes,yes,no,0
900,south_sudan,yes,neutral,no,3
901,south_sudan,yes,yes,no,1
902,south_sudan,yes,neutral,no,3
903,south_sudan,yes,yes,no,1
904,south_sudan,yes,yes,no,0
905,south_sudan,yes,neutral,no,3
906,south_sudan,yes,no,no,1
907,south_sudan,yes,yes,no,1
908,south_sudan,yes,yes,no,1
909,egypt,no,no,no,1
910,egypt,no,no,no,1
911,egypt,no,no,no,3
912,egypt,no,no,no,0
913,egypt,no,no,no,1
914,egypt,no,no,no,1
915,egypt,no,no,no,2
916,egypt,no,no,no,1
917,egypt,no,no,no,3
918,egypt,no,no,no,0
919,egypt,no,no,no,3
920,egypt,no,no,no,3
921,lebanon,no,no,no,3
922,lebanon,no,no,no,1
923,lebanon,no,no,no,2
924,lebanon,no,no,no,2
925,lebanon,no,no,no,2
926,lebanon,no,no,no,2
927,lebanon,no,no,no,1
928,lebanon,no,no,no,3
929,lebanon,no,no,no,3
930,zimbabwe,no,no,no,3
931,zimbabwe,no,no,no,2
932,zimbabwe,no,no,no,3
933,zimbabwe,no,no,no,3
934,zimbabwe,no,no,no,2
935,zimbabwe,no,no,no,0
936,zimbabwe,no,no,no,1
937,zimbabwe,no,no,no,2
938,zimbabwe,no,no,no,1
939,zimbabwe,no,no,no,2
940,zimbabwe,no,no,no,2
941,zimbabwe,no,no,no,0
942,philippines,no,no,no,2
943,philippines,no,no,no,3
944,philippines,no,no,no,0
945,philippines,no,no,no,1
946,philippines,no,no,no,0
947,philippines,no,no,no,1
948,philippines,no,no,no,1
949,philippines,no,no,no,0
950,philippines,no,no,no,3
951,philippines,no,no,no,3
952,philippines,no,no,no,0
953,philippines,no,no,no,3
954,sudan,no,no,no,1
955,sudan,no,no,no,2
956,sudan,no,no,no,3
957,sudan,no,no,no,3
958,sudan,no,no,no,0
959,sudan,no,no,no,3
960,sudan,no,no,no,3
961,sudan,no,no,no,3
962,sudan,no,no,no,2
963,sudan,no,no,no,3
964,sudan,no,no,no,1
965,sudan,no,no,no,2
966,sudan,no,no,no,0
967,sudan,no,neutral,no,3
968,sudan,no,no,no,3
969,spain,no,no,no,3
970,spain,no,no,no,3
971,spain,no,no,no,0
972,spain,no,no,no,2
973,spain,no,no,no,1
974,spain,no,no,no,1
975,spain,no,no,no,0
976,spain,no,no,no,0
977,spain,no,no,no,3
978,spain,no,no,no,0
979,spain,no,no,no,3
980,spain,no,neutral,no,3
981,tonga,no,no,no,3
982,tonga,no,invalid,no,1
983,tonga,yes,no,no,0
984,tonga,no,no,no,0
985,tonga,no,no,no,2
986,tonga,no,no,no,0
987,tonga,no,no,no,3
988,tonga,no,no,no,0
989,tonga,no,no,no,3
990,tonga,no,no,no,2
991,tonga,no,no,no,1
992,tonga,yes,neutral,no,0
993,hong_kong,no,no,no,2
994,hong_kong,no,no,no,2
995,hong_kong,no,no,no,1
996,hong_kong,no,no,no,0
997,hong_kong,no,no,no,3
998,hong_kong,no,no,no,1
999,hong_kong,no,no,no,0
1000,hong_kong,yes,yes,no,0
1001,hong_kong,no,no,no,3
1002,hong_kong,no,no,no,3
1003,hong_kong,no,no,no,3
1004,hong_kong,no,no,no,3
1005,colombia,no,no,no,1
1006,colombia,no,no,no,3
1007,colombia,no,no,no,2
1008,colombia,no,no,no,1
1009,colombia,no,no,no,3
1010,colombia,no,no,no,2
1011,colombia,no,no,no,3
1012,colombia,no,no,no,3
1013,colombia,no,no,no,3
1014,vietnam,no,no,no,0
1015,vietnam,no,no,no,1
1016,vietnam,no,no,no,0
1017,vietnam,no,no,no,3
1018,vietnam,no,no,no,3
1019,vietnam,no,no,no,1
1020,vietnam,no,no,no,2
1021,vietnam,no,no,no,3
1022,vietnam,no,no,no,1
1023,vietnam,no,no,no,0
1024,vietnam,no,no,no,0
1025,vietnam,yes,neutral,no,3
1026,north_macedonia,no,neutral,no,3
1027,north_macedonia,no,no,no,2
1028,north_macedonia,no,no,no,2
1029,north_macedonia,no,no,no,2
1030,north_macedonia,no,no,no,1
1031,north_macedonia,no,no,no,3
1032,north_macedonia,no,no,no,2
1033,north_macedonia,no,neutral,no,3
1034,north_macedonia,no,no,no,0
1035,north_macedonia,no,neutral,no,3
1036,north_macedonia,no,no,no,3
1037,north_macedonia,no,no,no,1
1038,italy,no,no,no,1
1039,italy,no,no,no,1
1040,italy,no,no,no,1
1041,italy,no,no,no,2
1042,italy,no,no,no,0
1043,italy,no,no,no,3
1044,italy,no,no,no,2
1045,italy,no,no,no,0
1046,italy,no,no,no,1
1047,italy,no,neutral,no,0
1048,italy,no,no,no,0
1049,canada,no,no,no,3
1050,canada,no,no,no,1
1051,canada,no,no,no,1
1052,canada,no,no,no,2
1053,canada,no,no,no,0
1054,canada,no,no,no,1
1055,canada,no,no,no,1
1056,canada,no,no,no,3
1057,canada,no,no,no,1
1058,canada,no,no,no,3
1059,canada,no,no,no,0
1060,canada,no,no,no,0
1061,iraq,no,no,no,3
1062,iraq,no,no,no,0
1063,iraq,no,no,no,3
1064,iraq,no,neutral,no,3
1065,iraq,no,no,no,3
1066,iraq,no,no,no,0
1067,iraq,no,no,no,2
1068,iraq,no,no,no,1
1069,iraq,no,no,no,3
1070,iraq,no,no,no,3
1071,iraq,no,no,no,3
1072,iraq,no,no,no,1
1073,united_kingdom,no,no,no,3
1074,united_kingdom,no,no,no,1
1075,united_kingdom,no,no,no,3
1076,united_kingdom,no,no,no,1
1077,united_kingdom,no,no,no,1
1078,united_kingdom,no,no,no,1
1079,united_kingdom,no,no,no,2
1080,united_kingdom,no,no,no,3
1081,united_kingdom,yes,no,no,0
1082,singapore,no,no,no,3
1083,singapore,no,no,no,2
1084,singapore,no,no,no,3
1085,singapore,no,no,no,1
1086,singapore,no,no,no,1
1087,singapore,no,no,no,1
1088,singapore,no,no,no,3
1089,singapore,no,no,no,0
1090,singapore,no,no,no,3
1091,singapore,no,no,no,3
1092,singapore,no,no,no,1
1093,singapore,no,no,no,3
1094,timor-leste,no,no,no,0
1095,timor-leste,no,no,no,0
1096,timor-leste,no,no,no,1
1097,timor-leste,yes,no,no,3
1098,timor-leste,no,no,no,2
1099,timor-leste,no,no,no,3
1100,timor-leste,no,no,no,2
1101,timor-leste,no,no,no,2
1102,timor-leste,no,no,no,1
1103,timor-leste,no,no,no,1
1104,timor-leste,no,no,no,3
1105,timor-leste,no,no,no,3
1106,poland,no,no,no,0
1107,poland,yes,yes,no,1
1108,poland,no,no,no,1
1109,poland,no,no,no,3
1110,poland,no,no,no,1
1111,poland,no,no,no,1
1112,poland,no,no,no,3
1113,poland,no,no,no,3
1114,poland,no,no,no,3
1115,poland,no,no,no,1
1116,poland,no,no,no,3
1117,poland,no,no,no,3
1118,pakistan,no,no,no,3
1119,pakistan,no,no,no,1
1120,pakistan,no,no,no,3
1121,pakistan,no,no,no,2
1122,pakistan,no,no,no,3
1123,pakistan,no,no,no,0
1124,pakistan,yes,neutral,no,0
1125,pakistan,no,no,no,2
1126,pakistan,yes,yes,no,0
1127,pakistan,no,no,no,1
1128,pakistan,no,no,no,1
1129,pakistan,no,no,no,2
1130,mexico,no,no,no,2
1131,mexico,no,no,no,0
1132,mexico,no,no,no,2
1133,mexico,no,no,no,3
1134,mexico,no,no,no,3
1135,mexico,no,no,no,2
1136,mexico,no,no,no,0
1137,mexico,no,no,no,2
1138,mexico,no,no,no,2
1139,mexico,no,no,no,3
1140,mexico,no,invalid,no,3
1141,mexico,no,yes,no,3
1142,argentina,no,no,no,0
1143,argentina,no,no,no,3
1144,argentina,no,no,no,0
1145,argentina,no,no,no,0
1146,argentina,no,no,no,0
1147,argentina,no,neutral,no,3
1148,argentina,no,no,no,1
1149,argentina,no,no,no,2
1150,argentina,no,no,no,2
1151,argentina,yes,yes,no,0
1152,argentina,no,no,no,1
1153,argentina,no,no,no,3
1154,taiwan,no,no,no,2
1155,taiwan,no,no,no,1
1156,taiwan,no,no,no,3
1157,taiwan,no,no,no,1
1158,taiwan,no,no,no,3
1159,taiwan,no,no,no,3
1160,taiwan,no,no,no,1
1161,taiwan,no,no,no,3
1162,taiwan,no,no,no,0
1163,taiwan,no,neutral,no,3
1164,taiwan,no,no,no,0
1165,somalia,no,no,no,1
1166,somalia,no,no,no,3
1167,somalia,no,no,no,3
1168,somalia,no,no,no,2
1169,somalia,no,no,no,0
1170,somalia,no,neutral,no,0
1171,somalia,no,no,no,3
1172,somalia,no,no,no,2
1173,somalia,no,no,no,2
1174,somalia,no,no,no,1
1175,somalia,no,no,no,0
1176,somalia,no,no,no,1
1177,somalia,no,no,no,0
1178,somalia,no,no,no,3
1179,somalia,no,no,no,0
1180,serbia,no,no,no,3
1181,serbia,no,no,no,1
1182,serbia,no,no,no,1
1183,serbia,no,no,no,2
1184,serbia,no,no,no,1
1185,serbia,no,no,no,1
1186,serbia,no,neutral,no,0
1187,serbia,no,neutral,no,0
1188,serbia,no,no,no,2
1189,serbia,no,no,no,2
1190,serbia,no,no,no,3
1191,serbia,no,neutral,no,3
1192,sweden,no,no,no,1
1193,sweden,no,no,no,0
1194,sweden,no,no,no,1
1195,sweden,no,no,no,0
1196,sweden,no,no,no,3
1197,sweden,no,neutral,no,3
1198,sweden,no,no,no,1
1199,sweden,no,no,no,2
1200,sweden,no,no,no,2
1201,sweden,no,no,no,3
1202,sweden,yes,yes,no,1
1203,sweden,no,no,no,0
1204,south_korea,no,no,no,2
1205,south_korea,no,no,no,0
1206,south_korea,no,no,no,3
1207,south_korea,no,no,no,3
1208,south_korea,no,no,no,3
1209,south_korea,no,no,no,0
1210,south_korea,no,no,no,1
1211,south_korea,no,no,no,3
1212,south_korea,no,no,no,1
1213,myanmar,no,no,no,3
1214,myanmar,no,no,no,2
1215,myanmar,no,no,no,1
1216,myanmar,no,no,no,2
1217,myanmar,no,no,no,2
1218,myanmar,no,no,no,3
1219,myanmar,no,no,no,1
1220,myanmar,no,no,no,3
1221,myanmar,no,no,no,1
1222,myanmar,no,no,no,0
1223,myanmar,no,no,no,0
1224,myanmar,no,no,no,3
1225,myanmar,no,no,no,0
1226,myanmar,no,no,no,1
1227,myanmar,no,no,no,0
1228,malta,no,no,no,3
1229,malta,no,no,no,3
1230,malta,no,no,no,1
1231,malta,no,no,no,2
1232,malta,no,no,no,2
1233,malta,no,no,no,3
1234,malta,no,no,no,2
1235,malta,no,no,no,3
1236,malta,no,no,no,3
1237,malta,no,no,no,3
1238,malta,no,no,no,0
1239,malta,no,no,no,3
1240,china,no,no,no,0
1241,china,no,no,no,3
1242,china,no,no,no,0
1243,china,no,no,no,2
1244,china,no,no,no,2
1245,china,no,no,no,0
1246,china,no,no,no,3
1247,china,yes,yes,no,0
1248,china,no,no,no,1
1249,china,no,no,no,0
1250,china,no,no,no,2
1251,china,no,no,no,3
1252,germany,no,no,no,1
1253,germany,no,no,no,1
1254,germany,no,no,no,3
1255,germany,no,no,no,1
1256,germany,no,no,no,1
1257,germany,no,no,no,2
1258,germany,no,no,no,1
1259,germany,no,no,no,1
1260,germany,no,no,no,2
1261,germany,no,no,no,0
1262,germany,no,no,no,1
1263,germany,no,no,no,0
1264,germany,no,no,no,3
1265,germany,yes,no,no,3
1266,germany,no,neutral,no,2
1267,ukraine,no,neutral,no,1
1268,ukraine,no,neutral,no,3
1269,ukraine,no,no,no,1
1270,ukraine,no,no,no,3
1271,ukraine,no,no,no,0
1272,ukraine,no,no,no,0
1273,ukraine,no,no,no,3
1274,ukraine,no,no,no,0
1275,ukraine,no,no,no,0
1276,ukraine,no,no,no,1
1277,ukraine,no,no,no,3
1278,ukraine,no,no,no,3
1279,ukraine,no,no,no,2
1280,ukraine,no,no,no,3
1281,ukraine,no,no,no,3
1282,romania,no,no,no,1
1283,romania,no,no,no,3
1284,romania,no,no,no,1
1285,romania,no,no,no,0
1286,romania,yes,no,no,2
1287,romania,no,no,no,1
1288,romania,no,no,no,0
1289,romania,no,neutral,no,3
1290,romania,no,no,no,0
1291,romania,no,no,no,2
1292,romania,no,no,no,0
1293,romania,no,no,no,3
1294,russia,no,no,no,0
1295,russia,no,no,no,1
1296,russia,no,no,no,3
1297,russia,no,no,no,2
1298,russia,no,no,no,3
1299,russia,no,no,no,0
1300,russia,no,no,no,1
1301,russia,no,no,no,0
1302,russia,no,no,no,0
1303,russia,no,no,no,0
1304,nepal,no,no,no,3
1305,nepal,no,no,no,0
1306,nepal,no,no,no,1
1307,nepal,no,no,no,3
1308,nepal,no,no,no,0
1309,nepal,no,no,no,0
1310,nepal,no,no,no,1
1311,nepal,no,no,no,0
1312,nepal,no,no,no,2
1313,nepal,no,no,no,1
1314,nepal,no,no,no,1
1315,nepal,no,no,no,1
1316,bangladesh,no,no,no,1
1317,bangladesh,no,no,no,2
1318,bangladesh,no,no,no,0
1319,bangladesh,no,neutral,no,0
1320,bangladesh,no,no,no,3
1321,bangladesh,no,no,no,2
1322,bangladesh,no,no,no,1
1323,bangladesh,no,no,no,1
1324,bangladesh,yes,no,no,3
1325,bangladesh,no,no,no,1
1326,bangladesh,no,no,no,2
1327,bangladesh,no,no,no,1
1328,portugal,no,no,no,3
1329,portugal,no,no,no,2
1330,portugal,no,no,no,3
1331,portugal,no,no,no,2
1332,portugal,no,no,no,3
1333,portugal,no,no,no,3
1334,portugal,no,no,no,1
1335,portugal,no,no,no,3
1336,portugal,no,no,no,1
1337,portugal,no,no,no,2
1338,portugal,yes,yes,no,0
1339,portugal,no,no,no,1
1340,thailand,no,no,no,1
1341,thailand,no,no,no,1
1342,thailand,no,no,no,3
1343,thailand,no,no,no,1
1344,thailand,no,no,no,0
1345,thailand,no,no,no,3
1346,thailand,no,no,no,3
1347,thailand,no,no,no,3
1348,thailand,no,no,no,1
1349,thailand,no,no,no,3
1350,thailand,no,no,no,3
1351,france,no,no,no,2
1352,france,no,no,no,1
1353,france,no,no,no,3
1354,france,no,no,no,0
1355,france,no,no,no,3
1356,france,no,no,no,0
1357,france,no,no,no,0
1358,france,no,neutral,no,0
1359,france,no,no,no,0
1360,france,no,no,no,0
1361,france,no,no,no,0
1362,france,no,no,no,0
1363,ireland,no,no,no,1
1364,ireland,no,no,no,0
1365,ireland,no,no,no,3
1366,ireland,no,no,no,0
1367,ireland,no,no,no,0
1368,ireland,no,no,no,0
1369,ireland,no,no,no,3
1370,ireland,no,no,no,1
1371,ireland,no,no,no,0
1372,ireland,no,no,no,2
1373,ireland,no,no,no,0
1374,ireland,no,no,no,0
1375,ireland,no,no,no,2
1376,ireland,no,no,no,2
1377,ireland,no,no,no,2
1378,croatia,no,no,no,1
1379,croatia,no,no,no,0
1380,croatia,no,no,no,1
1381,croatia,no,no,no,1
1382,croatia,no,no,no,3
1383,croatia,no,no,no,1
1384,croatia,no,no,no,0
1385,croatia,no,no,no,3
1386,croatia,no,neutral,no,0
1387,croatia,no,no,no,2
1388,croatia,no,no,no,1
1389,croatia,no,no,no,0
1390,mauritius,no,no,no,3
1391,mauritius,no,no,no,1
1392,mauritius,no,no,no,3
1393,mauritius,no,no,no,0
1394,mauritius,no,no,no,2
1395,mauritius,no,no,no,3
1396,mauritius,no,no,no,0
1397,mauritius,no,no,no,1
1398,mauritius,no,no,no,1
1399,mauritius,yes,neutral,no,3
1400,mauritius,no,no,no,2
1401,mauritius,yes,neutral,no,3
1402,fiji,no,no,no,1
1403,fiji,no,no,no,3
1404,fiji,no,no,no,3
1405,fiji,no,no,no,1
1406,fiji,no,no,no,1
1407,fiji,no,no,no,1
1408,fiji,no,no,no,3
1409,fiji,no,no,no,3
1410,fiji,no,no,no,1
1411,austria,no,no,no,0
1412,austria,no,no,no,0
1413,austria,no,no,no,2
1414,austria,no,no,no,0
1415,austria,no,no,no,3
1416,austria,no,no,no,0
1417,austria,no,no,no,3
1418,austria,no,no,no,1
1419,austria,no,no,no,1
1420,austria,no,no,no,2
1421,austria,no,no,no,2
1422,brazil,yes,no,no,1
1423,brazil,yes,no,no,1
1424,brazil,yes,no,no,3
1425,brazil,no,no,no,2
1426,brazil,no,no,no,1
1427,brazil,no,no,no,3
1428,brazil,no,no,no,1
1429,brazil,no,no,no,0
1430,brazil,no,no,no,0
1431,brazil,no,no,no,1
1432,brazil,no,no,no,2
1433,brazil,no,no,no,0
1434,south_africa,no,no,no,1
1435,south_africa,no,no,no,0
1436,south_africa,no,no,no,3
1437,south_africa,no,no,no,0
1438,south_africa,no,no,no,1
1439,south_africa,no,no,no,0
1440,south_africa,no,no,no,3
1441,south_africa,no,no,no,1
1442,south_africa,no,no,no,1
1443,south_africa,no,no,no,3
1444,south_africa,no,no,no,0
1445,south_africa,no,no,no,3
1446,chile,no,no,no,1
1447,chile,no,no,no,1
1448,chile,no,no,no,3
1449,chile,no,no,no,1
1450,chile,no,no,no,0
1451,chile,yes,yes,no,2
1452,chile,no,no,no,0
1453,chile,no,no,no,1
1454,chile,no,no,no,1
1455,chile,no,no,no,1
1456,chile,no,no,no,2
1457,chile,no,no,no,2
1458,papua_new_guinea,no,no,no,3
1459,papua_new_guinea,no,no,no,2
1460,papua_new_guinea,no,no,no,3
1461,papua_new_guinea,no,no,no,2
1462,papua_new_guinea,no,no,no,2
1463,papua_new_guinea,no,no,no,0
1464,papua_new_guinea,no,no,no,1
1465,papua_new_guinea,no,no,no,1
1466,papua_new_guinea,no,no,no,2
1467,papua_new_guinea,no,no,no,3
1468,papua_new_guinea,yes,yes,no,0
1469,papua_new_guinea,no,no,no,3
1470,afghanistan,no,no,no,3
1471,afghanistan,no,no,no,3
1472,afghanistan,no,no,no,0
1473,afghanistan,no,no,no,1
1474,afghanistan,no,no,no,1
1475,afghanistan,no,no,no,2
1476,afghanistan,no,no,no,2
1477,afghanistan,no,no,no,2
1478,afghanistan,no,no,no,2
1479,afghanistan,no,no,no,0
1480,afghanistan,no,no,no,3
1481,afghanistan,no,no,no,2
1482,afghanistan,yes,neutral,no,3
1483,afghanistan,yes,neutral,no,0
1484,afghanistan,no,no,no,3
1485,japan,no,no,no,1
1486,japan,no,no,no,3
1487,japan,no,no,no,1
1488,japan,no,no,no,0
1489,japan,no,no,no,1
1490,japan,no,no,no,3
1491,japan,no,no,no,1
1492,japan,no,no,no,1
1493,japan,no,no,no,0
1494,japan,no,no,no,3
1495,japan,no,no,no,0
1496,japan,no,no,no,0
1497,australia,no,no,no,0
1498,australia,no,no,no,0
1499,australia,no,no,no,0
1500,australia,no,no,no,2
1501,australia,no,no,no,3
1502,australia,no,no,no,1
1503,australia,no,no,no,0
1504,australia,no,no,no,1
1505,netherlands,no,no,no,0
1506,netherlands,no,no,no,0
1507,netherlands,no,no,no,2
1508,netherlands,no,no,no,1
1509,netherlands,no,no,no,1
1510,netherlands,no,no,no,1
1511,netherlands,no,no,no,0
1512,netherlands,no,no,no,1
1513,netherlands,no,no,no,3
1514,netherlands,yes,neutral,no,0
1515,netherlands,no,no,no,0
1516,netherlands,no,no,no,3
1517,sri_lanka,no,no,no,0
1518,sri_lanka,no,no,no,0
1519,sri_lanka,no,no,no,2
1520,sri_lanka,no,no,no,1
1521,sri_lanka,no,no,no,3
1522,sri_lanka,no,no,no,3
1523,sri_lanka,no,no,no,3
1524,sri_lanka,no,no,no,0
1525,sri_lanka,no,no,no,3
1526,sri_lanka,no,no,no,1
1527,sri_lanka,no,no,no,1
1528,sri_lanka,no,no,no,3
1529,indonesia,no,no,no,1
1530,indonesia,no,no,no,3
1531,indonesia,no,no,no,1
1532,indonesia,no,no,no,1
1533,indonesia,no,no,no,3
1534,indonesia,no,no,no,0
1535,indonesia,no,no,no,0
1536,indonesia,no,no,no,0
1537,indonesia,no,no,no,0
1538,malaysia,no,no,no,3
1539,malaysia,no,no,no,3
1540,malaysia,no,no,no,3
1541,malaysia,no,no,no,3
1542,malaysia,no,no,no,2
1543,malaysia,no,no,no,1
1544,malaysia,no,no,no,0
1545,malaysia,no,no,no,1
1546,malaysia,no,no,no,1
1547,malaysia,no,no,no,1
1548,malaysia,no,no,no,0
1549,malaysia,no,no,no,1
1550,ethiopia,yes,no,no,3
1551,ethiopia,no,no,no,2
1552,ethiopia,no,neutral,no,0
1553,ethiopia,no,no,no,1
1554,ethiopia,no,no,no,0
1555,ethiopia,no,no,no,3
1556,ethiopia,no,no,no,1
1557,ethiopia,no,no,no,0
1558,ethiopia,no,no,no,0
1559,ethiopia,no,no,no,3
1560,ethiopia,no,no,no,2
1561,ethiopia,no,no,no,3
1562,ethiopia,no,no,no,3
1563,ethiopia,no,no,no,1
1564,ethiopia,no,no,no,1
1565,bosnia_and_herzegovina,no,no,no,0
1566,bosnia_and_herzegovina,yes,neutral,no,0
1567,bosnia_and_herzegovina,no,no,no,3
1568,bosnia_and_herzegovina,no,no,no,3
1569,bosnia_and_herzegovina,no,no,no,0
1570,bosnia_and_herzegovina,no,no,no,0
1571,bosnia_and_herzegovina,no,no,no,3
1572,bosnia_and_herzegovina,no,no,no,3
1573,bosnia_and_herzegovina,no,no,no,3
1574,bosnia_and_herzegovina,no,no,no,3
1575,bosnia_and_herzegovina,no,no,no,3
1576,bosnia_and_herzegovina,no,neutral,no,3
1577,palestinian_territories,no,no,no,3
1578,palestinian_territories,yes,neutral,no,0
1579,palestinian_territories,no,no,no,3
1580,palestinian_territories,no,no,no,3
1581,palestinian_territories,no,neutral,no,3
1582,palestinian_territories,no,no,no,1
1583,palestinian_territories,no,no,no,1
1584,palestinian_territories,no,neutral,no,0
1585,palestinian_territories,no,no,no,2
1586,palestinian_territories,no,no,no,0
1587,palestinian_territories,no,no,no,0
1588,palestinian_territories,no,no,no,0
1589,palestinian_territories,no,no,no,1
1590,palestinian_territories,no,no,no,3
1591,syria,no,no,no,2
1592,syria,no,no,no,3
1593,syria,no,no,no,2
1594,syria,no,no,no,0
1595,syria,no,no,no,0
1596,syria,no,no,no,1
1597,kenya,no,no,no,3
1598,kenya,no,no,no,1
1599,kenya,no,no,no,3
1600,kenya,no,no,no,0
1601,kenya,no,no,no,2
1602,kenya,no,neutral,no,0
1603,kenya,no,no,no,3
1604,kenya,no,no,no,0
1605,kenya,no,no,no,1
1606,kenya,no,no,no,3
1607,kenya,no,no,no,2
1608,kenya,no,no,no,0
1609,new_zealand,yes,neutral,no,3
1610,new_zealand,no,no,no,1
1611,new_zealand,no,no,no,1
1612,new_zealand,no,no,no,1
1613,new_zealand,no,no,no,0
1614,new_zealand,no,no,no,0
1615,new_zealand,no,no,no,0
1616,new_zealand,no,no,no,0
1617,new_zealand,no,no,no,0
1618,new_zealand,no,no,no,1
1619,new_zealand,no,no,no,2
1620,new_zealand,no,no,no,3
1621,new_zealand,no,no,no,1
1622,new_zealand,no,no,no,0
1623,new_zealand,no,no,no,1
1624,peru,no,no,no,0
1625,peru,no,no,no,0
1626,peru,no,no,no,3
1627,peru,no,no,no,1
1628,peru,no,no,no,1
1629,peru,no,no,no,1
1630,peru,no,no,no,3
1631,peru,no,no,no,2
1632,peru,no,no,no,3
1633,laos,no,no,no,1
1634,laos,no,no,no,3
1635,laos,no,no,no,1
1636,laos,no,no,no,0
1637,laos,no,no,no,3
1638,laos,yes,neutral,no,2
1639,laos,no,no,no,0
1640,laos,yes,neutral,no,2
1641,laos,no,no,no,3
1642,laos,no,no,no,0
1643,laos,no,no,no,3
1644,laos,no,no,no,1
1645,cyprus,no,no,no,3
1646,cyprus,no,no,no,2
1647,cyprus,no,no,no,2
1648,cyprus,no,no,no,2
1649,cyprus,no,no,no,0
1650,cyprus,no,no,no,2
1651,cyprus,no,neutral,no,3
1652,cyprus,no,no,no,0
1653,cyprus,no,no,no,0
1654,cyprus,no,no,no,1
1655,cyprus,no,no,no,1
1656,cyprus,no,no,no,3
1657,india,no,no,no,3
1658,india,no,no,no,1
1659,india,no,no,no,1
1660,india,no,no,no,2
1661,india,no,no,no,1
1662,india,no,no,no,2
1663,india,no,no,no,3
1664,india,no,no,no,3
1665,india,no,no,no,0
1666,india,no,neutral,no,3
1667,india,no,neutral,no,3
1668,iran,no,no,no,1
1669,iran,no,no,no,3
1670,iran,no,no,no,1
1671,iran,no,no,no,1
1672,iran,no,no,no,1
1673,iran,no,no,no,1
1674,iran,no,no,no,2
1675,iran,no,no,no,1
1676,iran,no,no,no,1
1677,iran,no,no,no,0
1678,iran,no,no,no,2
1679,iran,no,no,no,0
1680,iran,no,no,no,0
1681,iran,no,no,no,3
1682,greece,no,no,no,2
1683,greece,no,no,no,0
1684,greece,no,no,no,2
1685,greece,no,no,no,3
1686,greece,no,no,no,3
1687,greece,no,no,no,0
1688,greece,no,no,no,0
1689,greece,no,no,no,1
1690,greece,no,no,no,3
1691,greece,no,no,no,1
1692,greece,no,no,no,1
1693,greece,no,no,no,3
1694,venezuela,no,no,no,2
1695,venezuela,no,no,no,1
1696,venezuela,no,no,no,1
1697,venezuela,no,no,no,3
1698,venezuela,no,no,no,2
1699,venezuela,no,no,no,1
1700,venezuela,no,no,no,0
1701,venezuela,no,no,no,3
1702,venezuela,no,no,no,2
1703,venezuela,no,no,no,2
1704,venezuela,yes,neutral,no,0
1705,venezuela,no,no,no,1
1706,saudi_arabia,no,no,no,3
1707,saudi_arabia,no,no,no,3
1708,saudi_arabia,no,no,no,2
1709,saudi_arabia,no,no,no,0
1710,saudi_arabia,no,no,no,2
1711,saudi_arabia,no,no,no,3
1712,saudi_arabia,no,no,no,1
1713,saudi_arabia,no,no,no,0
1714,saudi_arabia,no,neutral,no,2
1715,saudi_arabia,no,no,no,1
1716,saudi_arabia,no,no,no,1
1717,saudi_arabia,no,no,no,1
